case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3046777,20-030376,2013-WTE-8261-OE,,58666,KS,Rush County,20165,Alexander,2015,21,48.3,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,6/1/2017,Digital Globe,-99.545891,38.414215
3046767,20-030365,2013-WTE-8249-OE,,58666,KS,Rush County,20165,Alexander,2015,21,48.3,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,10/31/2016,Digital Globe,-99.532265,38.426769
3046773,20-030369,2013-WTE-8257-OE,,58666,KS,Rush County,20165,Alexander,2015,21,48.3,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,6/1/2017,Digital Globe,-99.495369,38.441833
3046774,20-030373,2013-WTE-8258-OE,,58666,KS,Rush County,20165,Alexander,2015,21,48.3,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,6/1/2017,Digital Globe,-99.568794,38.415268
3046769,20-030368,2013-WTE-8252-OE,,58666,KS,Rush County,20165,Alexander,2015,21,48.3,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,10/31/2016,Digital Globe,-99.521271,38.420261
3046772,20-030370,2013-WTE-8256-OE,,58666,KS,Rush County,20165,Alexander,2015,21,48.3,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,6/1/2017,Digital Globe,-99.499413,38.438683
3046770,20-030371,2013-WTE-8254-OE,,58666,KS,Rush County,20165,Alexander,2015,21,48.3,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,6/1/2017,Digital Globe,-99.507919,38.426910
3025453,06-020005,2007-AWP-2477-OE,2453,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,2/20/2021,Digital Globe,-118.343689,35.031494
3025447,06-020080,2007-AWP-2424-OE,2495,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,1/16/2020,Digital Globe,-118.344086,35.035896
3025452,06-020006,2007-AWP-2476-OE,2451,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,2/20/2021,Digital Globe,-118.344887,35.030895
3025451,06-003239,2007-AWP-2428-OE,2511,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,1/1/2012,NAIP,-118.335289,35.037697
3025449,06-003249,2007-AWP-2426-OE,2504,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,1/1/2012,NAIP,-118.338486,35.036594
3025446,06-003251,2007-AWP-2423-OE,2486,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,1/16/2020,Digital Globe,-118.345291,35.035194
3025448,06-003248,2007-AWP-2425-OE,2497,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,1/1/2012,NAIP,-118.339989,35.035995
3025450,06-003250,2007-AWP-2427-OE,2509,,CA,Kern County,06029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,0,,3,3,1/1/2012,NAIP,-118.336891,35.037193
3030092,42-020200,2009-WTE-1422-OE,37838,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.554695,40.390491
3028290,42-003490,2008-WTE-528-OE,37852,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.568001,40.405293
3028286,42-003495,2008-WTE-524-OE,37843,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.587395,40.394493
3027847,42-024796,2008-WTE-3422-OE,38118,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,11/15/2016,Digital Globe,-78.627296,40.372791
3030096,42-020254,2009-WTE-1427-OE,37833,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,9/4/2018,Digital Globe,-78.621201,40.381592
3027824,42-025282,2008-WTE-3033-OE,38129,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,5/25/2018,Digital Globe,-78.616394,40.382492
3028279,42-003472,2008-WTE-508-OE,37806,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,5/25/2018,Digital Globe,-78.615799,40.340794
3027905,42-025511,2008-WTE-3520-OE,38111,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,9/4/2018,Digital Globe,-78.631393,40.375092
3030097,42-020203,2009-WTE-1428-OE,37840,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.552498,40.392292
3027909,42-025525,2008-WTE-3712-OE,38109,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.542099,40.448292
3027563,42-020240,2008-WTE-1288-OE,37855,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.558197,40.413994
3028270,42-003483,2008-WTE-499-OE,37813,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/19/2018,Digital Globe,-78.601295,40.354794
3028292,42-020128,2008-WTE-530-OE,37834,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.579498,40.384991
3028291,42-003478,2008-WTE-529-OE,37853,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.565201,40.406593
3030098,42-020264,2009-WTE-1429-OE,37846,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.546394,40.397190
3028287,42-003497,2008-WTE-525-OE,37847,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.572800,40.397491
3028288,42-003496,2008-WTE-526-OE,37850,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.569794,40.399490
3075588,42-020509,2009-WTE-3644-OE,38112,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,11/15/2016,Digital Globe,-78.633591,40.373264
3028272,42-003487,2008-WTE-502-OE,37812,56451,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/19/2018,Digital Globe,-78.596001,40.354691
3027826,42-025283,2008-WTE-3035-OE,38130,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,9/4/2018,Digital Globe,-78.622795,40.376591
3065155,42-003510,2008-WTE-517-OE,37827,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Siemens Gamesa Renewable Energy,G87-2.0,2000,78,87,5944.68,121.5,0,,3,3,2/3/2017,Digital Globe,-78.564247,40.375473
3030099,42-020251,2009-WTE-1430-OE,37842,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.549095,40.393494
3028271,42-003485,2008-WTE-500-OE,37816,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,9/4/2018,Digital Globe,-78.592796,40.360291
3028268,42-003475,2008-WTE-494-OE,37824,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,9/3/2018,Digital Globe,-78.602898,40.370590
3028280,42-003434,2008-WTE-509-OE,37804,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,5/25/2018,Digital Globe,-78.616096,40.338192
3030100,42-020255,2009-WTE-1431-OE,37845,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.585693,40.396191
3071115,42-020499,2008-WTE-3713-OE,37865,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,2/19/2017,Digital Globe,-78.528206,40.437164
3065153,42-003486,2008-WTE-501-OE,37814,56451,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Siemens Gamesa Renewable Energy,G87-2.0,2000,78,87,5944.68,121.5,0,,3,3,11/15/2016,Digital Globe,-78.592880,40.356571
3028284,42-003512,2008-WTE-521-OE,37837,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.587296,40.389294
3062763,42-025301,2008-WTE-3036-OE,,,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,11/15/2016,Digital Globe,-78.623299,40.374092
3030093,42-020204,2009-WTE-1424-OE,37844,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.547195,40.395191
3028289,42-003494,2008-WTE-527-OE,37851,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.568001,40.401791
3027825,42-025281,2008-WTE-3034-OE,38128,56651,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,9/4/2018,Digital Globe,-78.623199,40.379593
3028283,42-003498,2008-WTE-520-OE,37830,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.576195,40.375393
3028278,42-003477,2008-WTE-506-OE,37810,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,5/25/2018,Digital Globe,-78.616798,40.347092
3028266,42-003473,2008-WTE-492-OE,37828,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,9/3/2018,Digital Globe,-78.600395,40.374893
3028281,42-003499,2008-WTE-518-OE,37832,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.563995,40.377792
3031612,42-025512,2009-WTE-7936-OE,37867,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,2/19/2017,Digital Globe,-78.532898,40.440693
3028285,42-003513,2008-WTE-522-OE,37839,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.584198,40.390892
3028293,42-020129,2008-WTE-531-OE,37831,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.581200,40.375690
3028282,42-003511,2008-WTE-519-OE,37829,56451,PA,Cambria County,42021,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.570900,40.375294
3030095,42-020244,2009-WTE-1426-OE,37836,56651,PA,Blair County,42013,Allegheny Ridge,2007,40,80,Gamesa,G87-2.0,2000,78,87,5944.68,121.6,0,,3,3,10/3/2018,Digital Globe,-78.555099,40.388092
3036507,06-021104,2010-WTW-16740-OE,2428,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.367584,35.028294
3036464,06-021188,2010-WTW-16689-OE,2580,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.371284,35.051395
3036480,06-021143,2010-WTW-16709-OE,2387,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.388985,35.024197
3036506,06-021157,2010-WTW-16739-OE,2421,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.368690,35.027496
3036492,06-020987,2010-WTW-16722-OE,2484,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.370285,35.035095
3036479,06-021142,2010-WTW-16708-OE,2384,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.391090,35.023296
3036522,06-021173,2010-WTW-16758-OE,2394,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.348686,35.025295
3036463,06-021091,2010-WTW-16687-OE,2572,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.374687,35.050495
3036448,06-021115,2010-WTW-16667-OE,2566,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.396889,35.049496
3036477,06-021140,2010-WTW-16706-OE,2362,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.391586,35.020596
3036516,06-021086,2010-WTW-16752-OE,2368,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.360291,35.020996
3036518,06-021079,2010-WTW-16754-OE,2375,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.358086,35.022095
3036503,06-021174,2010-WTW-16736-OE,2408,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.374191,35.026196
3036473,06-021088,2010-WTW-16701-OE,2551,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.358490,35.046696
3036469,06-021029,2010-WTW-16697-OE,2531,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/8/2022,Digital Globe,-118.363686,35.043694
3036452,06-021101,2010-WTW-16672-OE,2575,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.390884,35.050995
3036451,06-021111,2010-WTW-16670-OE,2571,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.393288,35.050396
3036468,06-021190,2010-WTW-16695-OE,2606,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.347290,35.057693
3036467,06-021151,2010-WTW-16694-OE,2605,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.348488,35.057297
3033196,06-021178,2010-WTW-16715-OE,2443,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,7/31/2016,Digital Globe,-118.381882,35.030018
3048574,06-020945,2013-WTW-8514-OE,2476,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,4/10/2019,Digital Globe,-118.354187,35.034195
3036491,06-020988,2010-WTW-16721-OE,2480,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.371887,35.034595
3036461,06-021110,2010-WTW-16685-OE,2561,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.375786,35.048294
3036476,06-021139,2010-WTW-16705-OE,2354,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.391891,35.019196
3048560,06-021095,2013-WTW-8501-OE,2538,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,11/28/2017,Digital Globe,-118.380585,35.044594
3036495,06-020978,2010-WTW-16725-OE,2506,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.367287,35.036995
3048559,06-021037,2013-WTW-8500-OE,2527,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.382385,35.043095
3036472,06-021032,2010-WTW-16700-OE,2547,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.359589,35.045994
3048568,06-021172,2013-WTW-8509-OE,2518,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.373985,35.038593
3048562,06-021187,2013-WTW-8503-OE,2577,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.373688,35.051094
3048555,06-021117,2013-WTW-8497-OE,2592,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.393990,35.054794
3036498,06-020948,2010-WTW-16730-OE,2501,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.358986,35.036297
3036455,06-021098,2010-WTW-16675-OE,2586,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.388191,35.053097
3036482,06-021166,2010-WTW-16711-OE,2413,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.387390,35.026894
3036470,06-021089,2010-WTW-16699-OE,2544,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.360588,35.045395
3048567,06-021016,2013-WTW-8508-OE,2560,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.356491,35.047894
3036293,06-021186,2013-WTW-8490-OE,2570,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,7/31/2016,Digital Globe,-118.382599,35.050255
3036505,06-021161,2010-WTW-16738-OE,2416,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.372185,35.027096
3036497,06-020983,2010-WTW-16729-OE,2490,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.360291,35.035496
3048561,06-021107,2013-WTW-8502-OE,2556,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.376190,35.047295
3036466,06-021158,2010-WTW-16693-OE,2603,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.349586,35.056793
3036519,06-021078,2010-WTW-16755-OE,2379,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.356987,35.022694
3036514,06-020954,2010-WTW-16747-OE,2468,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/16/2020,Digital Globe,-118.356888,35.032993
3036465,06-021189,2010-WTW-16690-OE,2585,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.370186,35.052494
3048556,06-021119,2013-WTW-8498-OE,2573,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.391991,35.050694
3036457,06-021096,2010-WTW-16679-OE,2530,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.381485,35.043694
3036494,06-020981,2010-WTW-16724-OE,2500,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.368286,35.036194
3048511,06-021180,2013-WTW-8456-OE,2466,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.372086,35.032795
3036524,06-021179,2010-WTW-16760-OE,2419,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/16/2020,Digital Globe,-118.347191,35.027393
3036500,06-021170,2010-WTW-16733-OE,2403,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.378189,35.025795
3048563,06-021191,2013-WTW-8504-OE,2587,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.369286,35.053295
3036509,06-021102,2010-WTW-16742-OE,2427,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.364189,35.028095
3036453,06-021100,2010-WTW-16673-OE,2579,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.389687,35.051296
3036483,06-021167,2010-WTW-16712-OE,2424,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.386787,35.027794
3036511,06-020917,2010-WTW-16744-OE,2442,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.361191,35.029594
3036459,06-021093,2010-WTW-16682-OE,2549,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.378685,35.046494
3036485,06-021176,2010-WTW-16714-OE,2432,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.382889,35.028595
3036504,06-021162,2010-WTW-16737-OE,2412,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.373291,35.026695
3036488,06-021114,2010-WTW-16717-OE,2462,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.380486,35.032696
3036478,06-021141,2010-WTW-16707-OE,2376,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.391586,35.022095
3048566,06-021090,2013-WTW-8507-OE,2540,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,4/10/2019,Digital Globe,-118.361588,35.044796
3033194,06-021113,2010-WTW-16668-OE,2567,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,7/31/2017,Digital Globe,-118.395660,35.049759
3036512,06-020899,2010-WTW-16745-OE,2444,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.360390,35.030296
3036456,06-021105,2010-WTW-16676-OE,2574,57282,CA,Kern County,06029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,0,,3,3,1/1/2012,NAIP,-118.380989,35.050797
